transaction_id,customer_id,transaction_date,amount_gbp,category
7768,1296,2023-04-14,1953.38,Transfer
7769,1089,2023-12-27,-1123.58,Transfer
7770,1324,2023-05-26,3289.96,Transfer
7771,1042,2023-02-04,2984.25,Shopping
7772,1403,2023-04-23,-484.48,Rent
7773,1210,2023-11-04,2244.74,Transfer
7774,1229,2023-02-22,1523.12,Dining
7775,1350,2023-12-13,-1574.29,Utilities
7776,1275,2023-03-22,-52.92,Dining
7777,1442,2023-04-14,4996.38,Rent
7778,1279,2023-11-18,-1303.25,Utilities
7779,1251,2023-08-30,1544.88,Groceries
7780,1310,2023-01-31,3945.34,Utilities
7781,1208,2023-11-13,104.56,Groceries
7782,1321,2023-07-11,-175.04,Salary
7783,1140,2023-12-23,4235.55,Utilities
7784,1280,2023-12-27,133.81,Utilities
7785,1034,2023-08-21,2560.45,Dining
7786,1309,2023-04-08,3182.19,Dining
7787,1392,2023-02-03,3520.32,Rent
7788,1018,2023-08-31,4963.32,Groceries
7789,1057,2023-02-28,3622.34,Shopping
7790,1112,2023-09-16,2599.09,Dining
7791,1005,2023-01-17,4268.24,Transfer
7792,1410,2023-03-19,4340.21,Rent
7793,1414,2023-07-25,4812.17,Groceries
7794,1182,2023-10-29,3435.26,Groceries
7795,1013,2023-06-15,-635.51,Groceries
7796,1339,2023-10-18,2968.64,Salary
7797,1285,2023-04-22,-1474.1,Groceries
7798,1259,2023-11-13,225.74,Rent
7799,1090,2023-12-19,-1189.35,Groceries
7800,1104,2023-05-25,4649.6,Shopping
7801,1379,2023-06-05,371.28,Shopping
7802,1186,2023-06-27,2992.51,Groceries
7803,1250,2023-12-12,1999.23,Rent
7804,1255,2023-05-16,-1247.42,Utilities
7805,1076,2023-11-11,1929.41,Groceries
7806,1386,2023-01-18,2627.16,Rent
7807,1459,2023-12-17,4170.62,Dining
7808,1108,2023-06-04,-1509.4,Rent
7809,1156,2023-09-29,69.44,Salary
7810,1082,2023-09-23,2846.39,Dining
7811,1077,2023-12-26,-1759.68,Shopping
7812,1485,2023-11-28,-575.13,Shopping
7813,1470,2023-01-16,-469.31,Utilities
7814,1460,2023-01-12,2685.28,Utilities
7815,1258,2023-03-16,1.72,Rent
7816,1127,2023-07-31,2197.17,Rent
7817,1485,2023-06-28,4757.44,Groceries
7818,1391,2023-05-09,3552.7,Transfer
7819,1282,2023-10-10,330.32,Transfer
7820,1474,2023-07-14,1306.8,Groceries
7821,1088,2023-09-25,-595.28,Shopping
7822,1204,2023-01-30,-1889.96,Salary
7823,1016,2023-01-09,28.01,Transfer
7824,1151,2023-11-05,585.86,Groceries
7825,1424,2023-11-06,1950.57,Shopping
7826,1254,2023-06-14,4608.47,Rent
7827,1188,2023-07-12,4634.96,Transfer
7828,1329,2023-11-01,-1509.31,Rent
7829,1032,2023-09-17,2302.52,Groceries
7830,1271,2023-07-11,-1703.53,Transfer
7831,1485,2023-03-20,2536.57,Salary
7832,1397,2023-06-28,-1176.08,Shopping
7833,1005,2023-04-01,4624.82,Rent
7834,1459,2023-08-03,4050.37,Shopping
7835,1330,2023-03-20,-1843.7,Salary
7836,1308,2023-04-13,3474.92,Rent
7837,1333,2023-04-21,2451.28,Shopping
7838,1169,2023-11-10,1467.58,Salary
7839,1181,2023-09-04,2218.44,Salary
7840,1366,2023-08-22,2747.75,Salary
7841,1178,2023-03-23,4191.2,Groceries
7842,1143,2023-05-12,3371.5,Utilities
7843,1362,2023-08-23,2027.64,Shopping
7844,1248,2023-10-05,3772.31,Salary
7845,1127,2023-12-01,4908.46,Shopping
7846,1263,2023-04-09,101.27,Salary
7847,1040,2023-02-07,-1171.06,Shopping
7848,1412,2023-06-10,3120.14,Rent
7849,1416,2023-04-27,4850.17,Shopping
7850,1355,2023-08-29,-1183.06,Transfer
7851,1255,2023-01-26,1021.95,Utilities
7852,1143,2023-05-16,-1564.13,Rent
7853,1240,2023-02-19,3435.72,Rent
7854,1228,2023-10-21,4640.96,Salary
7855,1341,2023-10-25,1492.96,Dining
7856,1198,2023-10-20,866.65,Transfer
7857,1065,2023-06-03,4354.03,Utilities
7858,1388,2023-08-08,-1066.28,Rent
7859,1011,2023-05-20,4241.09,Dining
7860,1108,2023-02-18,744.88,Dining
7861,1026,2023-05-22,1915.84,Rent
7862,1445,2023-02-15,1698.04,Salary
7863,1421,2023-06-12,2311.85,Groceries
7864,1151,2023-10-12,4594.86,Rent
7865,1221,2023-09-25,4657.89,Salary
7866,1341,2023-04-26,3818.04,Utilities
7867,1496,2023-03-23,-659.19,Salary
7868,1237,2023-02-13,334.61,Dining
7869,1237,2023-07-13,1414.77,Transfer
7870,1497,2023-09-15,4338.23,Transfer
7871,1219,2023-09-30,1646.05,Utilities
7872,1487,2023-10-01,4842.05,Transfer
7873,1424,2023-10-05,4886.89,Utilities
7874,1461,2023-03-24,2190.09,Groceries
7875,1151,2023-02-27,4142.47,Groceries
7876,1123,2023-02-22,4994.56,Rent
7877,1144,2023-01-01,3948.02,Transfer
7878,1478,2023-08-04,2598.38,Salary
7879,1189,2023-11-13,3915.93,Rent
7880,1255,2023-08-16,-1421.41,Groceries
7881,1068,2023-09-11,2443.75,Dining
7882,1104,2023-06-08,-484.35,Groceries
7883,1336,2023-10-14,-1187.55,Salary
7884,1159,2023-03-07,4250.1,Dining
7885,1309,2023-11-05,2477.51,Transfer
7886,1362,2023-04-05,-295.17,Rent
7887,1409,2023-09-10,707.48,Rent
7888,1300,2023-05-30,4812.94,Groceries
7889,1396,2023-01-23,4035.27,Groceries
7890,1090,2023-09-01,-1890.93,Transfer
7891,1357,2023-08-03,4858.61,Shopping
7892,1256,2023-05-11,579.71,Rent
7893,1496,2023-12-09,2867.93,Transfer
7894,1353,2023-05-28,2988.74,Rent
7895,1220,2023-04-19,4381.79,Utilities
7896,1009,2023-02-09,4195.43,Salary
7897,1012,2023-05-01,-27.89,Utilities
7898,1325,2023-10-22,2504.75,Utilities
7899,1438,2023-04-30,755.94,Rent
7900,1244,2023-01-18,1678.81,Shopping
7901,1182,2023-06-18,1882.75,Transfer
7902,1284,2023-07-17,774.4,Transfer
7903,1312,2023-05-23,1247.26,Salary
7904,1099,2023-02-06,-541.6,Rent
7905,1197,2023-07-05,2253.52,Utilities
7906,1482,2023-09-18,3312.72,Utilities
7907,1366,2023-08-19,1008.19,Transfer
7908,1226,2023-09-11,4843.76,Transfer
7909,1333,2023-11-25,-1599.42,Rent
7910,1103,2023-10-24,2124.12,Groceries
7911,1106,2023-01-10,2085.21,Groceries
7912,1365,2023-11-20,-1745.93,Rent
7913,1368,2023-08-18,-428.01,Dining
7914,1058,2023-01-24,4338.8,Dining
7915,1078,2023-03-19,1811.6,Groceries
7916,1075,2023-07-12,1054.7,Salary
7917,1042,2023-04-19,908.48,Shopping
7918,1422,2023-10-07,4217.13,Utilities
7919,1324,2023-09-20,569.22,Transfer
7920,1181,2023-11-25,4014.17,Salary
7921,1033,2023-12-29,164.35,Transfer
7922,1071,2023-12-21,1720.53,Groceries
7923,1056,2023-09-25,-993.26,Rent
7924,1105,2023-12-07,3775.21,Dining
7925,1200,2023-09-16,3151.82,Groceries
7926,1101,2023-12-01,1710.65,Salary
7927,1256,2023-03-26,-1818.69,Salary
7928,1307,2023-01-10,1368.8,Shopping
7929,1074,2023-10-16,-423.62,Transfer
7930,1171,2023-10-29,893.62,Groceries
7931,1377,2023-02-28,3994.99,Utilities
7932,1143,2023-11-04,3387.22,Salary
7933,1166,2023-09-19,-306.33,Utilities
7934,1399,2023-10-12,4894.67,Utilities
7935,1261,2023-04-29,4322.47,Transfer
7936,1221,2023-06-17,1700.71,Rent
7937,1083,2023-12-19,1711.05,Groceries
7938,1182,2023-07-08,4308.86,Groceries
7939,1307,2023-09-08,2453.01,Utilities
7940,1010,2023-11-20,1756.82,Rent
7941,1396,2023-08-17,3244.04,Salary
7942,1004,2023-07-09,-354.32,Salary
7943,1351,2023-11-12,4148.64,Groceries
7944,1402,2023-05-04,1719.91,Transfer
7945,1336,2023-03-25,2224.5,Transfer
7946,1488,2023-10-24,-1370.39,Utilities
7947,1292,2023-08-03,166.56,Rent
7948,1281,2023-08-25,987.15,Rent
7949,1215,2023-04-23,897.37,Salary
7950,1460,2023-08-05,3447.99,Salary
7951,1098,2023-11-17,-23.74,Transfer
7952,1420,2023-09-03,-725.24,Dining
7953,1101,2023-12-01,2078.32,Dining
7954,1451,2023-11-15,2305.1,Utilities
7955,1009,2023-02-06,-1148.92,Dining
7956,1061,2023-03-05,-1982.72,Rent
7957,1309,2023-08-07,4423.54,Dining
7958,1146,2023-12-08,-1442.54,Groceries
7959,1427,2023-02-03,4285.07,Groceries
7960,1419,2023-02-08,794.5,Shopping
7961,1063,2023-03-08,2571.39,Salary
7962,1121,2023-07-28,-700.7,Salary
7963,1226,2023-11-14,3767.42,Transfer
7964,1105,2023-12-10,-738.65,Utilities
7965,1462,2023-06-01,705.56,Groceries
7966,1260,2023-12-31,-333.82,Shopping
7967,1349,2023-07-18,3862.54,Utilities
7968,1425,2023-03-30,4008.35,Utilities
7969,1255,2023-09-05,604.2,Transfer
7970,1429,2023-11-19,151.65,Dining
7971,1434,2023-03-20,3414.96,Salary
7972,1207,2023-10-12,4149.58,Utilities
7973,1028,2023-11-26,2368.14,Utilities
7974,1170,2023-02-01,4491.83,Salary
7975,1336,2023-03-28,681.31,Transfer
7976,1076,2023-02-08,-936.8,Salary
7977,1116,2023-04-11,-742.5,Groceries
7978,1069,2023-09-01,2688.82,Salary
7979,1354,2023-08-20,852.68,Dining
7980,1234,2023-03-09,-905.8,Groceries
7981,1001,2023-07-11,45.59,Transfer
7982,1167,2023-01-28,1714.24,Shopping
7983,1352,2023-09-27,-1149.88,Utilities
7984,1218,2023-08-14,-1975.9,Dining
7985,1273,2023-03-18,4421.09,Dining
7986,1368,2023-08-11,134.03,Groceries
7987,1251,2023-06-16,-449.51,Utilities
7988,1347,2023-10-11,2889.37,Groceries
7989,1344,2023-07-11,3973.82,Rent
7990,1419,2023-03-30,2425.95,Rent
7991,1174,2023-02-01,-218.62,Groceries
7992,1170,2023-05-17,4031.46,Utilities
7993,1246,2023-06-05,1572.99,Transfer
7994,1423,2023-09-07,668.34,Utilities
7995,1090,2023-04-05,2233.08,Salary
7996,1049,2023-01-17,2904.29,Transfer
7997,1446,2023-04-27,2156.81,Dining
7998,1294,2023-11-29,4441.72,Groceries
7999,1407,2023-11-07,2396.12,Transfer
8000,1150,2023-01-10,4150.06,Dining
8001,1132,2023-03-21,2108.71,Transfer
8002,1433,2023-05-14,307.76,Dining
8003,1059,2023-07-22,1726.08,Rent
8004,1457,2023-04-26,-1395.64,Rent
8005,1324,2023-08-08,-388.78,Shopping
8006,1199,2023-09-10,3363.62,Transfer
8007,1215,2023-06-18,2630.33,Transfer
8008,1386,2023-12-01,-834.37,Groceries
8009,1049,2023-11-12,1066.11,Shopping
8010,1472,2023-07-24,-1006.05,Groceries
8011,1232,2023-10-25,3990.72,Utilities
8012,1247,2023-09-05,-1235.81,Groceries
8013,1382,2023-12-31,2579.64,Transfer
8014,1479,2023-03-12,2249.0,Utilities
8015,1239,2023-06-05,1309.44,Utilities
8016,1415,2023-04-12,-52.36,Groceries
8017,1367,2023-01-13,827.7,Utilities
8018,1168,2023-09-28,3644.74,Dining
8019,1048,2023-10-19,3330.86,Utilities
8020,1051,2023-08-08,3171.66,Dining
8021,1299,2023-01-15,3248.77,Dining
8022,1098,2023-08-26,-992.8,Dining
8023,1439,2023-04-27,-1306.32,Salary
8024,1216,2023-11-27,4030.49,Shopping
8025,1177,2023-02-25,3860.22,Transfer
8026,1380,2023-12-17,2769.23,Salary
8027,1474,2023-05-12,2241.34,Transfer
8028,1080,2023-08-14,568.1,Transfer
8029,1185,2023-11-04,-431.42,Utilities
8030,1367,2023-08-10,2673.6,Shopping
8031,1461,2023-06-22,4391.24,Transfer
8032,1399,2023-12-06,1058.98,Shopping
8033,1027,2023-10-12,122.49,Shopping
8034,1452,2023-11-05,-104.81,Groceries
8035,1464,2023-06-06,-1834.06,Utilities
8036,1448,2023-05-31,1642.22,Salary
8037,1478,2023-07-04,4917.65,Shopping
8038,1492,2023-06-27,3706.66,Transfer
8039,1414,2023-01-21,4282.32,Shopping
8040,1420,2023-04-22,2348.15,Transfer
8041,1195,2023-06-20,1370.12,Rent
8042,1214,2023-05-18,4933.2,Shopping
8043,1369,2023-08-21,1130.13,Shopping
8044,1342,2023-11-28,4417.81,Rent
8045,1114,2023-01-30,3332.91,Utilities
8046,1242,2023-11-03,316.85,Salary
8047,1124,2023-06-10,1521.44,Dining
8048,1305,2023-03-19,690.3,Salary
8049,1076,2023-10-05,-1046.44,Utilities
8050,1311,2023-11-16,497.37,Salary
8051,1469,2023-01-21,4222.81,Rent
8052,1312,2023-12-29,3268.45,Shopping
8053,1196,2023-05-23,-56.93,Shopping
8054,1351,2023-02-05,575.39,Dining
8055,1044,2023-10-30,2315.04,Utilities
8056,1415,2023-08-02,912.98,Shopping
8057,1186,2023-02-01,1521.31,Utilities
8058,1343,2023-07-05,2887.18,Groceries
8059,1246,2023-06-23,1270.76,Transfer
8060,1437,2023-02-23,-663.21,Dining
8061,1084,2023-06-10,1644.02,Transfer
8062,1207,2023-09-07,492.83,Utilities
8063,1151,2023-09-08,35.14,Salary
8064,1156,2023-10-06,296.76,Salary
8065,1016,2023-06-20,1073.02,Salary
8066,1165,2023-07-02,4206.29,Salary
8067,1405,2023-01-02,3138.4,Utilities
8068,1463,2023-07-13,2675.17,Rent
8069,1145,2023-06-15,1298.82,Dining
8070,1498,2023-09-04,-1987.19,Salary
8071,1037,2023-09-01,383.85,Utilities
8072,1333,2023-04-20,3692.34,Shopping
8073,1403,2023-11-19,717.2,Shopping
8074,1414,2023-03-12,1946.73,Utilities
8075,1045,2023-06-13,-566.82,Salary
8076,1402,2023-10-12,4411.0,Groceries
8077,1206,2023-04-23,4462.19,Utilities
8078,1062,2023-08-16,-977.51,Dining
8079,1420,2023-10-28,3069.11,Dining
8080,1356,2023-01-16,-1473.33,Groceries
8081,1468,2023-01-31,2189.83,Shopping
8082,1308,2023-06-11,-749.42,Shopping
8083,1019,2023-11-02,-980.06,Utilities
8084,1365,2023-07-12,-1971.16,Groceries
8085,1300,2023-07-29,4586.0,Utilities
8086,1007,2023-08-20,3804.77,Utilities
8087,1249,2023-07-03,-1457.67,Groceries
8088,1428,2023-01-15,2195.63,Shopping
8089,1117,2023-11-01,-369.71,Transfer
8090,1068,2023-07-28,-151.89,Rent
8091,1034,2023-06-21,4119.19,Salary
8092,1194,2023-09-23,-1199.72,Salary
8093,1325,2023-01-20,2210.43,Salary
8094,1055,2023-03-11,808.79,Groceries
8095,1266,2023-01-08,-664.4,Utilities
8096,1480,2023-02-03,1163.43,Transfer
8097,1042,2023-08-12,4583.43,Transfer
8098,1297,2023-06-28,3471.27,Utilities
8099,1461,2023-09-03,-1075.22,Dining
8100,1231,2023-09-17,3946.01,Transfer
8101,1453,2023-04-18,4562.08,Utilities
8102,1378,2023-08-30,-61.25,Shopping
8103,1394,2023-01-24,333.94,Rent
8104,1010,2023-08-04,-1115.83,Salary
8105,1358,2023-02-24,414.58,Transfer
8106,1475,2023-01-26,2711.99,Shopping
8107,1444,2023-10-08,-94.91,Shopping
8108,1128,2023-10-19,-1952.22,Transfer
8109,1179,2023-11-23,369.81,Transfer
8110,1405,2023-07-05,1172.22,Rent
8111,1392,2023-01-12,1964.49,Salary
8112,1193,2023-05-09,2786.78,Transfer
8113,1092,2023-07-27,-1567.51,Groceries
8114,1369,2023-05-13,1288.26,Rent
8115,1231,2023-12-05,-135.46,Shopping
8116,1078,2023-07-15,4635.79,Transfer
8117,1085,2023-09-19,519.29,Utilities
8118,1030,2023-10-09,-1299.13,Salary
8119,1213,2023-04-13,-1709.56,Dining
8120,1049,2023-04-30,-142.16,Rent
8121,1265,2023-07-02,-747.85,Shopping
8122,1145,2023-01-09,2548.6,Groceries
8123,1069,2023-02-14,3928.77,Shopping
8124,1058,2023-09-01,187.91,Dining
8125,1185,2023-09-27,2044.54,Transfer
8126,1062,2023-04-22,3112.14,Transfer
8127,1479,2023-02-24,789.41,Groceries
8128,1308,2023-01-15,-1535.72,Salary
8129,1445,2023-02-06,-395.71,Rent
8130,1296,2023-06-27,4181.46,Groceries
8131,1166,2023-05-07,3771.36,Dining
8132,1171,2023-04-27,-1394.27,Shopping
8133,1063,2023-12-06,-432.36,Dining
8134,1147,2023-03-13,3384.16,Utilities
8135,1484,2023-12-18,1401.29,Groceries
8136,1306,2023-04-21,3319.77,Rent
8137,1161,2023-05-29,-522.35,Rent
8138,1141,2023-07-04,4668.89,Shopping
8139,1334,2023-04-15,3485.25,Shopping
8140,1097,2023-05-27,-617.83,Transfer
8141,1446,2023-08-09,1909.14,Shopping
8142,1221,2023-11-10,-1208.32,Utilities
8143,1043,2023-12-17,530.04,Dining
8144,1433,2023-01-06,2617.35,Shopping
8145,1292,2023-09-17,310.89,Transfer
8146,1378,2023-10-26,2597.31,Groceries
8147,1108,2023-12-15,-286.54,Shopping
8148,1266,2023-02-11,3048.45,Dining
8149,1095,2023-09-16,517.13,Groceries
8150,1262,2023-09-28,3533.37,Groceries
8151,1313,2023-02-16,-1043.17,Groceries
8152,1385,2023-03-26,533.85,Dining
8153,1071,2023-06-23,1247.53,Shopping
8154,1442,2023-02-27,966.92,Dining
8155,1219,2023-07-18,1031.66,Dining
8156,1021,2023-07-28,1113.62,Salary
8157,1092,2023-09-05,4921.62,Transfer
8158,1127,2023-07-30,-647.9,Dining
8159,1080,2023-02-08,3380.65,Utilities
8160,1312,2023-09-09,1862.52,Transfer
8161,1238,2023-05-11,895.4,Salary
8162,1471,2023-10-18,2434.7,Groceries
8163,1372,2023-09-07,3974.72,Shopping
8164,1404,2023-02-21,1266.47,Rent
8165,1486,2023-01-14,4053.61,Shopping
8166,1182,2023-06-05,-1343.41,Salary
8167,1025,2023-01-30,2571.59,Transfer
8168,1156,2023-03-31,332.26,Salary
8169,1005,2023-06-16,707.01,Transfer
8170,1120,2023-12-17,1997.14,Transfer
8171,1277,2023-03-10,1359.42,Groceries
8172,1018,2023-06-12,672.46,Dining
8173,1431,2023-08-30,158.26,Dining
8174,1198,2023-02-21,2328.21,Salary
8175,1057,2023-05-22,1539.06,Dining
8176,1093,2023-03-04,263.16,Salary
8177,1019,2023-10-19,-565.27,Shopping
8178,1384,2023-04-01,3421.28,Rent
8179,1353,2023-06-01,3598.0,Shopping
8180,1193,2023-06-06,-503.48,Rent
8181,1237,2023-11-05,-168.46,Groceries
8182,1387,2023-12-31,-326.0,Utilities
8183,1426,2023-05-30,4191.99,Utilities
8184,1277,2023-11-24,3418.91,Shopping
8185,1227,2023-09-28,-1477.99,Dining
8186,1233,2023-03-10,3828.66,Utilities
8187,1040,2023-04-26,-1742.04,Rent
8188,1323,2023-07-11,-227.6,Groceries
8189,1153,2023-01-04,4432.94,Rent
8190,1127,2023-03-16,4050.32,Transfer
8191,1237,2023-10-25,3470.04,Salary
8192,1486,2023-08-29,1202.83,Dining
8193,1493,2023-01-30,249.9,Dining
8194,1055,2023-05-23,4170.82,Utilities
8195,1468,2023-11-22,2599.52,Salary
8196,1436,2023-07-02,68.56,Utilities
8197,1172,2023-01-16,1242.37,Transfer
8198,1109,2023-04-21,4170.5,Utilities
8199,1354,2023-12-26,4324.19,Utilities
8200,1469,2023-07-20,2615.11,Salary
8201,1184,2023-04-17,3127.89,Utilities
8202,1439,2023-06-11,-1724.92,Transfer
8203,1368,2023-10-10,2232.2,Dining
8204,1471,2023-09-26,2822.95,Utilities
8205,1198,2023-06-04,-1857.36,Salary
8206,1371,2023-03-14,3907.01,Salary
8207,1373,2023-07-16,4498.0,Rent
8208,1461,2023-08-31,-334.44,Utilities
8209,1497,2023-03-27,3920.57,Salary
8210,1087,2023-10-14,2658.59,Shopping
8211,1201,2023-09-16,2064.87,Utilities
8212,1337,2023-10-13,3901.88,Groceries
8213,1322,2023-05-29,-0.73,Dining
8214,1275,2023-12-21,3535.99,Dining
8215,1211,2023-07-09,201.65,Shopping
8216,1391,2023-08-05,3512.2,Utilities
8217,1118,2023-12-21,1157.38,Transfer
8218,1191,2023-03-27,-1181.38,Dining
8219,1042,2023-08-04,670.64,Dining
8220,1042,2023-11-16,-365.55,Transfer
8221,1315,2023-04-28,-1296.28,Groceries
8222,1276,2023-03-28,-1227.99,Dining
8223,1329,2023-02-09,3460.5,Dining
8224,1017,2023-06-10,4169.78,Salary
8225,1283,2023-07-10,4489.9,Dining
8226,1431,2023-01-25,3977.62,Utilities
8227,1258,2023-06-01,3811.57,Dining
8228,1063,2023-04-05,-1518.15,Utilities
8229,1062,2023-02-15,3530.87,Dining
8230,1100,2023-05-18,3482.98,Utilities
8231,1019,2023-10-15,-1080.97,Dining
8232,1017,2023-12-19,2634.06,Shopping
8233,1325,2023-06-13,1167.55,Utilities
8234,1423,2023-01-16,4300.09,Dining
8235,1466,2023-01-18,2867.86,Transfer
8236,1373,2023-05-16,4656.91,Groceries
8237,1246,2023-09-04,-1265.54,Salary
8238,1251,2023-09-05,-1715.75,Salary
8239,1455,2023-11-27,4815.06,Salary
8240,1081,2023-07-17,-1438.65,Transfer
8241,1039,2023-01-01,703.37,Salary
8242,1036,2023-07-09,2549.79,Transfer
8243,1424,2023-10-21,4160.4,Groceries
8244,1429,2023-02-14,-217.96,Shopping
8245,1388,2023-12-03,-1796.59,Shopping
8246,1486,2023-02-01,1649.01,Groceries
8247,1409,2023-04-28,1297.78,Dining
8248,1197,2023-10-23,148.25,Groceries
8249,1158,2023-07-03,4117.3,Salary
8250,1204,2023-07-10,3245.26,Transfer
8251,1196,2023-08-23,4006.81,Shopping
8252,1216,2023-08-26,-867.34,Rent
8253,1285,2023-08-04,2846.88,Dining
8254,1457,2023-03-15,4825.71,Utilities
8255,1196,2023-04-21,2283.4,Shopping
8256,1307,2023-04-13,-800.45,Salary
8257,1152,2023-12-25,4970.46,Transfer
8258,1014,2023-03-15,1698.27,Shopping
8259,1325,2023-09-09,3880.41,Transfer
8260,1146,2023-04-24,-954.47,Salary
8261,1426,2023-11-09,2662.67,Salary
8262,1057,2023-11-26,4388.32,Shopping
8263,1211,2023-12-05,1724.12,Shopping
8264,1268,2023-08-26,20.62,Shopping
8265,1210,2023-06-22,-1108.05,Groceries
8266,1017,2023-03-20,71.61,Shopping
8267,1286,2023-04-03,484.19,Transfer
8268,1344,2023-02-19,2969.69,Utilities
8269,1203,2023-10-12,-749.65,Dining
8270,1099,2023-08-11,-1257.27,Salary
8271,1279,2023-03-22,708.58,Shopping
8272,1209,2023-09-23,1210.58,Utilities
8273,1129,2023-06-04,2398.7,Rent
8274,1335,2023-08-21,2952.72,Transfer
8275,1288,2023-11-12,4224.94,Shopping
8276,1252,2023-08-24,22.67,Groceries
8277,1265,2023-06-08,1700.25,Salary
8278,1271,2023-11-12,562.28,Utilities
8279,1412,2023-09-08,-1990.05,Transfer
8280,1408,2023-11-10,2056.02,Shopping
8281,1188,2023-10-28,3710.57,Utilities
8282,1419,2023-10-09,-1744.92,Salary
8283,1214,2023-04-12,-1975.56,Utilities
8284,1283,2023-02-20,3094.73,Utilities
8285,1211,2023-02-21,2787.02,Transfer
8286,1365,2023-07-28,840.96,Shopping
8287,1076,2023-11-03,2631.23,Shopping
8288,1148,2023-05-11,4673.7,Transfer
8289,1321,2023-09-27,-264.96,Dining
8290,1213,2023-07-24,-278.51,Groceries
8291,1433,2023-08-07,-696.37,Dining
8292,1109,2023-09-14,3067.91,Groceries
8293,1129,2023-07-04,472.32,Groceries
8294,1010,2023-05-25,4920.85,Dining
8295,1047,2023-06-27,3002.54,Transfer
8296,1379,2023-01-14,571.64,Salary
8297,1315,2023-09-03,-955.7,Transfer
8298,1096,2023-07-06,2144.17,Utilities
8299,1446,2023-12-03,64.32,Rent
8300,1103,2023-09-16,4338.56,Dining
8301,1380,2023-12-20,1089.83,Dining
8302,1342,2023-02-09,48.55,Salary
8303,1146,2023-03-30,2119.86,Utilities
8304,1368,2023-05-05,-1041.18,Shopping
8305,1430,2023-12-17,1930.84,Transfer
8306,1416,2023-01-09,-1607.22,Dining
8307,1027,2023-12-16,2248.22,Rent
8308,1220,2023-03-25,1711.15,Utilities
8309,1018,2023-01-21,1645.36,Dining
8310,1167,2023-10-08,2789.15,Shopping
8311,1433,2023-12-24,-1688.8,Dining
8312,1477,2023-06-21,1218.12,Shopping
8313,1082,2023-01-25,1108.27,Groceries
8314,1428,2023-04-13,1218.48,Groceries
8315,1072,2023-07-09,4859.24,Dining
8316,1310,2023-08-24,-1025.05,Salary
8317,1479,2023-11-09,2833.01,Groceries
8318,1254,2023-02-06,813.97,Dining
8319,1162,2023-09-29,1582.09,Shopping
8320,1327,2023-10-20,3336.76,Utilities
8321,1420,2023-11-28,-898.37,Transfer
8322,1402,2023-06-01,3345.1,Shopping
8323,1038,2023-10-09,-1507.68,Rent
8324,1443,2023-01-20,1383.17,Groceries
8325,1393,2023-05-17,3194.5,Transfer
8326,1201,2023-12-25,-652.14,Transfer
8327,1494,2023-01-29,3396.41,Transfer
8328,1200,2023-01-31,-832.31,Dining
8329,1255,2023-01-19,3594.67,Groceries
8330,1179,2023-05-28,1282.55,Shopping
8331,1035,2023-10-10,2792.47,Shopping
8332,1082,2023-12-16,4421.85,Utilities
8333,1389,2023-12-07,858.95,Salary
8334,1398,2023-10-27,-369.3,Dining
8335,1220,2023-06-12,4070.15,Utilities
8336,1158,2023-04-23,-868.68,Rent
8337,1004,2023-05-30,2420.33,Dining
8338,1167,2023-11-26,4462.77,Rent
8339,1468,2023-09-12,2720.78,Salary
8340,1448,2023-03-28,-630.23,Dining
8341,1409,2023-12-16,-934.01,Dining
8342,1412,2023-04-08,-233.86,Transfer
8343,1204,2023-05-12,739.85,Utilities
8344,1194,2023-11-08,-885.89,Groceries
8345,1235,2023-04-07,3584.7,Dining
8346,1206,2023-04-08,499.25,Salary
8347,1150,2023-10-17,4552.61,Dining
8348,1159,2023-12-22,3897.44,Dining
8349,1279,2023-08-15,4361.73,Dining
8350,1304,2023-05-25,61.45,Transfer
8351,1404,2023-06-05,2016.12,Dining
8352,1381,2023-09-27,250.15,Salary
8353,1166,2023-06-11,-201.36,Utilities
8354,1311,2023-04-22,2249.61,Groceries
8355,1068,2023-11-27,3725.97,Salary
8356,1463,2023-07-04,-1344.82,Salary
8357,1088,2023-07-24,-69.62,Rent
8358,1217,2023-04-07,-564.06,Groceries
8359,1001,2023-02-24,3588.45,Transfer
8360,1135,2023-04-27,4533.6,Utilities
8361,1185,2023-04-03,-1440.4,Shopping
8362,1351,2023-10-20,654.49,Utilities
8363,1140,2023-07-23,4401.56,Shopping
8364,1106,2023-10-09,412.47,Rent
8365,1133,2023-07-08,2988.63,Rent
8366,1108,2023-11-19,-1295.34,Transfer
8367,1178,2023-03-25,1110.71,Salary
8368,1298,2023-06-29,1523.11,Utilities
8369,1358,2023-10-01,3303.65,Shopping
8370,1380,2023-06-30,21.77,Utilities
8371,1396,2023-06-30,-150.68,Shopping
8372,1359,2023-10-10,120.77,Utilities
8373,1146,2023-10-14,1889.88,Salary
8374,1450,2023-04-16,4132.03,Shopping
8375,1074,2023-05-09,3816.59,Utilities
8376,1463,2023-09-19,-1594.38,Dining
8377,1478,2023-01-11,4152.69,Rent
8378,1108,2023-06-11,-1334.23,Transfer
8379,1122,2023-06-30,907.44,Rent
8380,1017,2023-08-01,3357.83,Shopping
8381,1196,2023-10-01,-1429.42,Rent
8382,1327,2023-01-21,-1717.2,Transfer
8383,1318,2023-10-02,309.97,Rent
8384,1297,2023-09-17,3109.48,Dining
8385,1479,2023-11-29,1652.3,Groceries
8386,1499,2023-04-26,919.01,Utilities
